,Id,Weekly_Sales
103551,40_93_2013-04-19,0.0
103552,40_93_2013-04-26,0.0
103553,40_93_2013-05-03,0.0
103554,40_93_2013-05-10,0.0
103555,40_93_2013-05-17,0.0
103556,40_93_2013-05-24,0.0
103557,40_93_2013-05-31,0.0
103558,40_93_2013-06-07,0.0
103559,40_93_2013-06-14,0.0
103560,40_93_2013-06-21,0.0
103561,40_93_2013-06-28,0.0
103562,40_93_2013-07-05,0.0
103563,40_93_2013-07-12,0.0
103564,40_93_2013-07-19,0.0
103565,40_93_2013-07-26,0.0
103566,40_94_2012-11-02,0.0
103567,40_94_2012-11-09,0.0
103568,40_94_2012-11-16,0.0
103569,40_94_2012-11-23,0.0
103570,40_94_2012-11-30,0.0
103571,40_94_2012-12-07,0.0
103572,40_94_2012-12-14,0.0
103573,40_94_2012-12-21,0.0
103574,40_94_2012-12-28,0.0
103575,40_94_2013-01-04,0.0
103576,40_94_2013-01-11,0.0
103577,40_94_2013-01-18,0.0
103578,40_94_2013-01-25,0.0
103579,40_94_2013-02-01,0.0
103580,40_94_2013-02-08,0.0
103581,40_94_2013-02-15,0.0
103582,40_94_2013-02-22,0.0
103583,40_94_2013-03-01,0.0
103584,40_94_2013-03-08,0.0
103585,40_94_2013-03-15,0.0
103586,40_94_2013-03-22,0.0
103587,40_94_2013-03-29,0.0
103588,40_94_2013-04-05,0.0
103589,40_94_2013-04-12,0.0
103590,40_94_2013-04-19,0.0
103591,40_94_2013-04-26,0.0
103592,40_94_2013-05-03,0.0
103593,40_94_2013-05-10,0.0
103594,40_94_2013-05-17,0.0
103595,40_94_2013-05-24,0.0
103596,40_94_2013-05-31,0.0
103597,40_94_2013-06-07,0.0
103598,40_94_2013-06-14,0.0
103599,40_94_2013-06-21,0.0
103600,40_94_2013-06-28,0.0
103601,40_94_2013-07-05,0.0
103602,40_94_2013-07-12,0.0
103603,40_94_2013-07-19,0.0
103604,40_94_2013-07-26,0.0
103605,40_95_2012-11-02,0.0
103606,40_95_2012-11-09,0.0
103607,40_95_2012-11-16,0.0
103608,40_95_2012-11-23,0.0
103609,40_95_2012-11-30,0.0
103610,40_95_2012-12-07,0.0
103611,40_95_2012-12-14,0.0
103612,40_95_2012-12-21,0.0
103613,40_95_2012-12-28,0.0
103614,40_95_2013-01-04,0.0
103615,40_95_2013-01-11,0.0
103616,40_95_2013-01-18,0.0
103617,40_95_2013-01-25,0.0
103618,40_95_2013-02-01,0.0
103619,40_95_2013-02-08,0.0
103620,40_95_2013-02-15,0.0
103621,40_95_2013-02-22,0.0
103622,40_95_2013-03-01,0.0
103623,40_95_2013-03-08,0.0
103624,40_95_2013-03-15,0.0
103625,40_95_2013-03-22,0.0
103626,40_95_2013-03-29,0.0
103627,40_95_2013-04-05,0.0
103628,40_95_2013-04-12,0.0
103629,40_95_2013-04-19,0.0
103630,40_95_2013-04-26,0.0
103631,40_95_2013-05-03,0.0
103632,40_95_2013-05-10,0.0
103633,40_95_2013-05-17,0.0
103634,40_95_2013-05-24,0.0
103635,40_95_2013-05-31,0.0
103636,40_95_2013-06-07,0.0
103637,40_95_2013-06-14,0.0
103638,40_95_2013-06-21,0.0
103639,40_95_2013-06-28,0.0
103640,40_95_2013-07-05,0.0
103641,40_95_2013-07-12,0.0
103642,40_95_2013-07-19,0.0
103643,40_95_2013-07-26,0.0
103644,40_96_2012-11-02,0.0
103645,40_96_2012-11-09,0.0
103646,40_96_2012-11-16,0.0
103647,40_96_2012-11-23,0.0
103648,40_96_2012-11-30,0.0
103649,40_96_2012-12-07,0.0
103650,40_96_2012-12-14,0.0
103651,40_96_2012-12-21,0.0
103652,40_96_2012-12-28,0.0
103653,40_96_2013-01-04,0.0
103654,40_96_2013-01-11,0.0
103655,40_96_2013-01-18,0.0
103656,40_96_2013-01-25,0.0
103657,40_96_2013-02-01,0.0
103658,40_96_2013-02-08,0.0
103659,40_96_2013-02-15,0.0
103660,40_96_2013-02-22,0.0
103661,40_96_2013-03-01,0.0
103662,40_96_2013-03-08,0.0
103663,40_96_2013-03-15,0.0
103664,40_96_2013-03-22,0.0
103665,40_96_2013-03-29,0.0
103666,40_96_2013-04-05,0.0
103667,40_96_2013-04-12,0.0
103668,40_96_2013-04-19,0.0
103669,40_96_2013-04-26,0.0
103670,40_96_2013-05-03,0.0
103671,40_96_2013-05-10,0.0
103672,40_96_2013-05-17,0.0
103673,40_96_2013-05-24,0.0
103674,40_96_2013-05-31,0.0
103675,40_96_2013-06-07,0.0
103676,40_96_2013-06-14,0.0
103677,40_96_2013-06-21,0.0
103678,40_96_2013-06-28,0.0
103679,40_96_2013-07-05,0.0
103680,40_96_2013-07-12,0.0
103681,40_96_2013-07-19,0.0
103682,40_96_2013-07-26,0.0
103683,40_97_2012-11-02,0.0
103684,40_97_2012-11-09,0.0
103685,40_97_2012-11-16,0.0
103686,40_97_2012-11-23,0.0
103687,40_97_2012-11-30,0.0
103688,40_97_2012-12-07,0.0
103689,40_97_2012-12-14,0.0
103690,40_97_2012-12-21,0.0
103691,40_97_2012-12-28,0.0
103692,40_97_2013-01-04,0.0
103693,40_97_2013-01-11,0.0
103694,40_97_2013-01-18,0.0
103695,40_97_2013-01-25,0.0
103696,40_97_2013-02-01,0.0
103697,40_97_2013-02-08,0.0
103698,40_97_2013-02-15,0.0
103699,40_97_2013-02-22,0.0
103700,40_97_2013-03-01,0.0
103701,40_97_2013-03-08,0.0
103702,40_97_2013-03-15,0.0
103703,40_97_2013-03-22,0.0
103704,40_97_2013-03-29,0.0
103705,40_97_2013-04-05,0.0
103706,40_97_2013-04-12,0.0
103707,40_97_2013-04-19,0.0
103708,40_97_2013-04-26,0.0
103709,40_97_2013-05-03,0.0
103710,40_97_2013-05-10,0.0
103711,40_97_2013-05-17,0.0
103712,40_97_2013-05-24,0.0
103713,40_97_2013-05-31,0.0
103714,40_97_2013-06-07,0.0
103715,40_97_2013-06-14,0.0
103716,40_97_2013-06-21,0.0
103717,40_97_2013-06-28,0.0
103718,40_97_2013-07-05,0.0
103719,40_97_2013-07-12,0.0
103720,40_97_2013-07-19,0.0
103721,40_97_2013-07-26,0.0
103722,40_98_2012-11-02,0.0
103723,40_98_2012-11-09,0.0
103724,40_98_2012-11-16,0.0
103725,40_98_2012-11-23,0.0
103726,40_98_2012-11-30,0.0
103727,40_98_2012-12-07,0.0
103728,40_98_2012-12-14,0.0
103729,40_98_2012-12-21,0.0
103730,40_98_2012-12-28,0.0
103731,40_98_2013-01-04,0.0
103732,40_98_2013-01-11,0.0
103733,40_98_2013-01-18,0.0
103734,40_98_2013-01-25,0.0
103735,40_98_2013-02-01,0.0
103736,40_98_2013-02-08,0.0
103737,40_98_2013-02-15,0.0
103738,40_98_2013-02-22,0.0
103739,40_98_2013-03-01,0.0
103740,40_98_2013-03-08,0.0
103741,40_98_2013-03-15,0.0
103742,40_98_2013-03-22,0.0
103743,40_98_2013-03-29,0.0
103744,40_98_2013-04-05,0.0
103745,40_98_2013-04-12,0.0
103746,40_98_2013-04-19,0.0
103747,40_98_2013-04-26,0.0
103748,40_98_2013-05-03,0.0
103749,40_98_2013-05-10,0.0
103750,40_98_2013-05-17,0.0
103751,40_98_2013-05-24,0.0
103752,40_98_2013-05-31,0.0
103753,40_98_2013-06-07,0.0
103754,40_98_2013-06-14,0.0
103755,40_98_2013-06-21,0.0
103756,40_98_2013-06-28,0.0
103757,40_98_2013-07-05,0.0
103758,40_98_2013-07-12,0.0
103759,40_98_2013-07-19,0.0
103760,40_98_2013-07-26,0.0
103761,40_99_2012-11-02,0.0
103762,40_99_2012-11-09,0.0
103763,40_99_2012-11-23,0.0
103764,40_99_2012-11-30,0.0
103765,40_99_2012-12-07,0.0
103766,40_99_2012-12-14,0.0
103767,40_99_2012-12-21,0.0
103768,40_99_2012-12-28,0.0
103769,40_99_2013-01-04,0.0
103770,40_99_2013-02-01,0.0
103771,40_99_2013-02-08,0.0
103772,40_99_2013-02-15,0.0
103773,40_99_2013-04-05,0.0
103774,40_99_2013-04-12,0.0
103775,40_99_2013-04-19,0.0
103776,40_99_2013-05-03,0.0
103777,40_99_2013-05-10,0.0
103778,40_99_2013-05-17,0.0
103779,40_99_2013-05-24,0.0
103780,40_99_2013-05-31,0.0
103781,40_99_2013-06-07,0.0
103782,40_99_2013-06-14,0.0
103783,40_99_2013-06-21,0.0
103784,40_99_2013-07-05,0.0
103785,40_99_2013-07-19,0.0
103786,40_99_2013-07-26,0.0
103787,41_1_2012-11-02,0.0
103788,41_1_2012-11-09,0.0
103789,41_1_2012-11-16,0.0
103790,41_1_2012-11-23,0.0
103791,41_1_2012-11-30,0.0
103792,41_1_2012-12-07,0.0
103793,41_1_2012-12-14,0.0
103794,41_1_2012-12-21,0.0
103795,41_1_2012-12-28,0.0
103796,41_1_2013-01-04,0.0
103797,41_1_2013-01-11,0.0
103798,41_1_2013-01-18,0.0
103799,41_1_2013-01-25,0.0
103800,41_1_2013-02-01,0.0
103801,41_1_2013-02-08,0.0
103802,41_1_2013-02-15,0.0
103803,41_1_2013-02-22,0.0
103804,41_1_2013-03-01,0.0
103805,41_1_2013-03-08,0.0
103806,41_1_2013-03-15,0.0
103807,41_1_2013-03-22,0.0
103808,41_1_2013-03-29,0.0
103809,41_1_2013-04-05,0.0
103810,41_1_2013-04-12,0.0
103811,41_1_2013-04-19,0.0
103812,41_1_2013-04-26,0.0
103813,41_1_2013-05-03,0.0
103814,41_1_2013-05-10,0.0
103815,41_1_2013-05-17,0.0
103816,41_1_2013-05-24,0.0
103817,41_1_2013-05-31,0.0
103818,41_1_2013-06-07,0.0
103819,41_1_2013-06-14,0.0
103820,41_1_2013-06-21,0.0
103821,41_1_2013-06-28,0.0
103822,41_1_2013-07-05,0.0
103823,41_1_2013-07-12,0.0
103824,41_1_2013-07-19,0.0
103825,41_1_2013-07-26,0.0
103826,41_2_2012-11-02,0.0
103827,41_2_2012-11-09,0.0
103828,41_2_2012-11-16,0.0
103829,41_2_2012-11-23,0.0
103830,41_2_2012-11-30,0.0
103831,41_2_2012-12-07,0.0
103832,41_2_2012-12-14,0.0
103833,41_2_2012-12-21,0.0
103834,41_2_2012-12-28,0.0
103835,41_2_2013-01-04,0.0
103836,41_2_2013-01-11,0.0
103837,41_2_2013-01-18,0.0
103838,41_2_2013-01-25,0.0
103839,41_2_2013-02-01,0.0
103840,41_2_2013-02-08,0.0
103841,41_2_2013-02-15,0.0
103842,41_2_2013-02-22,0.0
103843,41_2_2013-03-01,0.0
103844,41_2_2013-03-08,0.0
103845,41_2_2013-03-15,0.0
103846,41_2_2013-03-22,0.0
103847,41_2_2013-03-29,0.0
103848,41_2_2013-04-05,0.0
103849,41_2_2013-04-12,0.0
103850,41_2_2013-04-19,0.0
103851,41_2_2013-04-26,0.0
103852,41_2_2013-05-03,0.0
103853,41_2_2013-05-10,0.0
103854,41_2_2013-05-17,0.0
103855,41_2_2013-05-24,0.0
103856,41_2_2013-05-31,0.0
103857,41_2_2013-06-07,0.0
103858,41_2_2013-06-14,0.0
103859,41_2_2013-06-21,0.0
103860,41_2_2013-06-28,0.0
103861,41_2_2013-07-05,0.0
103862,41_2_2013-07-12,0.0
103863,41_2_2013-07-19,0.0
103864,41_2_2013-07-26,0.0
103865,41_3_2012-11-02,0.0
103866,41_3_2012-11-09,0.0
103867,41_3_2012-11-16,0.0
103868,41_3_2012-11-23,0.0
103869,41_3_2012-11-30,0.0
103870,41_3_2012-12-07,0.0
103871,41_3_2012-12-14,0.0
103872,41_3_2012-12-21,0.0
103873,41_3_2012-12-28,0.0
103874,41_3_2013-01-04,0.0
103875,41_3_2013-01-11,0.0
103876,41_3_2013-01-18,0.0
103877,41_3_2013-01-25,0.0
103878,41_3_2013-02-01,0.0
103879,41_3_2013-02-08,0.0
103880,41_3_2013-02-15,0.0
103881,41_3_2013-02-22,0.0
103882,41_3_2013-03-01,0.0
103883,41_3_2013-03-08,0.0
103884,41_3_2013-03-15,0.0
103885,41_3_2013-03-22,0.0
103886,41_3_2013-03-29,0.0
103887,41_3_2013-04-05,0.0
103888,41_3_2013-04-12,0.0
103889,41_3_2013-04-19,0.0
103890,41_3_2013-04-26,0.0
103891,41_3_2013-05-03,0.0
103892,41_3_2013-05-10,0.0
103893,41_3_2013-05-17,0.0
103894,41_3_2013-05-24,0.0
103895,41_3_2013-05-31,0.0
103896,41_3_2013-06-07,0.0
103897,41_3_2013-06-14,0.0
103898,41_3_2013-06-21,0.0
103899,41_3_2013-06-28,0.0
103900,41_3_2013-07-05,0.0
103901,41_3_2013-07-12,0.0
103902,41_3_2013-07-19,0.0
103903,41_3_2013-07-26,0.0
103904,41_4_2012-11-02,0.0
103905,41_4_2012-11-09,0.0
103906,41_4_2012-11-16,0.0
103907,41_4_2012-11-23,0.0
103908,41_4_2012-11-30,0.0
103909,41_4_2012-12-07,0.0
103910,41_4_2012-12-14,0.0
103911,41_4_2012-12-21,0.0
103912,41_4_2012-12-28,0.0
103913,41_4_2013-01-04,0.0
103914,41_4_2013-01-11,0.0
103915,41_4_2013-01-18,0.0
103916,41_4_2013-01-25,0.0
103917,41_4_2013-02-01,0.0
103918,41_4_2013-02-08,0.0
103919,41_4_2013-02-15,0.0
103920,41_4_2013-02-22,0.0
103921,41_4_2013-03-01,0.0
103922,41_4_2013-03-08,0.0
103923,41_4_2013-03-15,0.0
103924,41_4_2013-03-22,0.0
103925,41_4_2013-03-29,0.0
103926,41_4_2013-04-05,0.0
103927,41_4_2013-04-12,0.0
103928,41_4_2013-04-19,0.0
103929,41_4_2013-04-26,0.0
103930,41_4_2013-05-03,0.0
103931,41_4_2013-05-10,0.0
103932,41_4_2013-05-17,0.0
103933,41_4_2013-05-24,0.0
103934,41_4_2013-05-31,0.0
103935,41_4_2013-06-07,0.0
103936,41_4_2013-06-14,0.0
103937,41_4_2013-06-21,0.0
103938,41_4_2013-06-28,0.0
103939,41_4_2013-07-05,0.0
103940,41_4_2013-07-12,0.0
103941,41_4_2013-07-19,0.0
103942,41_4_2013-07-26,0.0
103943,41_5_2012-11-02,0.0
103944,41_5_2012-11-09,0.0
103945,41_5_2012-11-16,0.0
103946,41_5_2012-11-23,0.0
103947,41_5_2012-11-30,0.0
103948,41_5_2012-12-07,0.0
103949,41_5_2012-12-14,0.0
103950,41_5_2012-12-21,0.0
103951,41_5_2012-12-28,0.0
103952,41_5_2013-01-04,0.0
103953,41_5_2013-01-11,0.0
103954,41_5_2013-01-18,0.0
103955,41_5_2013-01-25,0.0
103956,41_5_2013-02-01,0.0
103957,41_5_2013-02-08,0.0
103958,41_5_2013-02-15,0.0
103959,41_5_2013-02-22,0.0
103960,41_5_2013-03-01,0.0
103961,41_5_2013-03-08,0.0
103962,41_5_2013-03-15,0.0
103963,41_5_2013-03-22,0.0
103964,41_5_2013-03-29,0.0
103965,41_5_2013-04-05,0.0
103966,41_5_2013-04-12,0.0
103967,41_5_2013-04-19,0.0
103968,41_5_2013-04-26,0.0
103969,41_5_2013-05-03,0.0
103970,41_5_2013-05-10,0.0
103971,41_5_2013-05-17,0.0
103972,41_5_2013-05-24,0.0
103973,41_5_2013-05-31,0.0
103974,41_5_2013-06-07,0.0
103975,41_5_2013-06-14,0.0
103976,41_5_2013-06-21,0.0
103977,41_5_2013-06-28,0.0
103978,41_5_2013-07-05,0.0
103979,41_5_2013-07-12,0.0
103980,41_5_2013-07-19,0.0
103981,41_5_2013-07-26,0.0
103982,41_6_2012-11-02,0.0
103983,41_6_2012-11-09,0.0
103984,41_6_2012-11-16,0.0
103985,41_6_2012-11-23,0.0
103986,41_6_2012-11-30,0.0
103987,41_6_2012-12-07,0.0
103988,41_6_2012-12-14,0.0
103989,41_6_2012-12-21,0.0
103990,41_6_2012-12-28,0.0
103991,41_6_2013-01-04,0.0
103992,41_6_2013-01-11,0.0
103993,41_6_2013-01-18,0.0
103994,41_6_2013-01-25,0.0
103995,41_6_2013-02-01,0.0
103996,41_6_2013-02-08,0.0
103997,41_6_2013-02-15,0.0
103998,41_6_2013-02-22,0.0
103999,41_6_2013-03-01,0.0
104000,41_6_2013-03-08,0.0
104001,41_6_2013-03-15,0.0
104002,41_6_2013-03-22,0.0
104003,41_6_2013-03-29,0.0
104004,41_6_2013-04-05,0.0
104005,41_6_2013-04-12,0.0
104006,41_6_2013-04-19,0.0
104007,41_6_2013-04-26,0.0
104008,41_6_2013-05-03,0.0
104009,41_6_2013-05-10,0.0
104010,41_6_2013-05-17,0.0
104011,41_6_2013-05-24,0.0
104012,41_6_2013-05-31,0.0
104013,41_6_2013-06-07,0.0
104014,41_6_2013-06-14,0.0
104015,41_6_2013-06-21,0.0
104016,41_6_2013-06-28,0.0
104017,41_6_2013-07-05,0.0
104018,41_6_2013-07-12,0.0
104019,41_6_2013-07-19,0.0
104020,41_6_2013-07-26,0.0
104021,41_7_2012-11-02,0.0
104022,41_7_2012-11-09,0.0
104023,41_7_2012-11-16,0.0
104024,41_7_2012-11-23,0.0
104025,41_7_2012-11-30,0.0
104026,41_7_2012-12-07,0.0
104027,41_7_2012-12-14,0.0
104028,41_7_2012-12-21,0.0
104029,41_7_2012-12-28,0.0
104030,41_7_2013-01-04,0.0
104031,41_7_2013-01-11,0.0
104032,41_7_2013-01-18,0.0
104033,41_7_2013-01-25,0.0
104034,41_7_2013-02-01,0.0
104035,41_7_2013-02-08,0.0
104036,41_7_2013-02-15,0.0
104037,41_7_2013-02-22,0.0
104038,41_7_2013-03-01,0.0
104039,41_7_2013-03-08,0.0
104040,41_7_2013-03-15,0.0
104041,41_7_2013-03-22,0.0
104042,41_7_2013-03-29,0.0
104043,41_7_2013-04-05,0.0
104044,41_7_2013-04-12,0.0
104045,41_7_2013-04-19,0.0
104046,41_7_2013-04-26,0.0
104047,41_7_2013-05-03,0.0
104048,41_7_2013-05-10,0.0
104049,41_7_2013-05-17,0.0
104050,41_7_2013-05-24,0.0
104051,41_7_2013-05-31,0.0
104052,41_7_2013-06-07,0.0
104053,41_7_2013-06-14,0.0
104054,41_7_2013-06-21,0.0
104055,41_7_2013-06-28,0.0
104056,41_7_2013-07-05,0.0
104057,41_7_2013-07-12,0.0
104058,41_7_2013-07-19,0.0
104059,41_7_2013-07-26,0.0
104060,41_8_2012-11-02,0.0
104061,41_8_2012-11-09,0.0
104062,41_8_2012-11-16,0.0
104063,41_8_2012-11-23,0.0
104064,41_8_2012-11-30,0.0
104065,41_8_2012-12-07,0.0
104066,41_8_2012-12-14,0.0
104067,41_8_2012-12-21,0.0
104068,41_8_2012-12-28,0.0
104069,41_8_2013-01-04,0.0
104070,41_8_2013-01-11,0.0
104071,41_8_2013-01-18,0.0
104072,41_8_2013-01-25,0.0
104073,41_8_2013-02-01,0.0
104074,41_8_2013-02-08,0.0
104075,41_8_2013-02-15,0.0
104076,41_8_2013-02-22,0.0
104077,41_8_2013-03-01,0.0
104078,41_8_2013-03-08,0.0
104079,41_8_2013-03-15,0.0
104080,41_8_2013-03-22,0.0
104081,41_8_2013-03-29,0.0
104082,41_8_2013-04-05,0.0
104083,41_8_2013-04-12,0.0
104084,41_8_2013-04-19,0.0
104085,41_8_2013-04-26,0.0
104086,41_8_2013-05-03,0.0
104087,41_8_2013-05-10,0.0
104088,41_8_2013-05-17,0.0
104089,41_8_2013-05-24,0.0
104090,41_8_2013-05-31,0.0
104091,41_8_2013-06-07,0.0
104092,41_8_2013-06-14,0.0
104093,41_8_2013-06-21,0.0
104094,41_8_2013-06-28,0.0
104095,41_8_2013-07-05,0.0
104096,41_8_2013-07-12,0.0
104097,41_8_2013-07-19,0.0
104098,41_8_2013-07-26,0.0
104099,41_9_2012-11-02,0.0
104100,41_9_2012-11-09,0.0
104101,41_9_2012-11-16,0.0
104102,41_9_2012-11-23,0.0
104103,41_9_2012-11-30,0.0
104104,41_9_2012-12-07,0.0
104105,41_9_2012-12-14,0.0
104106,41_9_2012-12-21,0.0
104107,41_9_2012-12-28,0.0
104108,41_9_2013-01-04,0.0
104109,41_9_2013-01-11,0.0
104110,41_9_2013-01-18,0.0
104111,41_9_2013-01-25,0.0
104112,41_9_2013-02-01,0.0
104113,41_9_2013-02-08,0.0
104114,41_9_2013-02-15,0.0
104115,41_9_2013-02-22,0.0
104116,41_9_2013-03-01,0.0
104117,41_9_2013-03-08,0.0
104118,41_9_2013-03-15,0.0
104119,41_9_2013-03-22,0.0
104120,41_9_2013-03-29,0.0
104121,41_9_2013-04-05,0.0
104122,41_9_2013-04-12,0.0
104123,41_9_2013-04-19,0.0
104124,41_9_2013-04-26,0.0
104125,41_9_2013-05-03,0.0
104126,41_9_2013-05-10,0.0
104127,41_9_2013-05-17,0.0
104128,41_9_2013-05-24,0.0
104129,41_9_2013-05-31,0.0
104130,41_9_2013-06-07,0.0
104131,41_9_2013-06-14,0.0
104132,41_9_2013-06-21,0.0
104133,41_9_2013-06-28,0.0
104134,41_9_2013-07-05,0.0
104135,41_9_2013-07-12,0.0
104136,41_9_2013-07-19,0.0
104137,41_9_2013-07-26,0.0
104138,41_10_2012-11-02,0.0
104139,41_10_2012-11-09,0.0
104140,41_10_2012-11-16,0.0
104141,41_10_2012-11-23,0.0
104142,41_10_2012-11-30,0.0
104143,41_10_2012-12-07,0.0
104144,41_10_2012-12-14,0.0
104145,41_10_2012-12-21,0.0
104146,41_10_2012-12-28,0.0
104147,41_10_2013-01-04,0.0
104148,41_10_2013-01-11,0.0
104149,41_10_2013-01-18,0.0
104150,41_10_2013-01-25,0.0
104151,41_10_2013-02-01,0.0
104152,41_10_2013-02-08,0.0
104153,41_10_2013-02-15,0.0
104154,41_10_2013-02-22,0.0
104155,41_10_2013-03-01,0.0
104156,41_10_2013-03-08,0.0
104157,41_10_2013-03-15,0.0
104158,41_10_2013-03-22,0.0
104159,41_10_2013-03-29,0.0
104160,41_10_2013-04-05,0.0
104161,41_10_2013-04-12,0.0
104162,41_10_2013-04-19,0.0
104163,41_10_2013-04-26,0.0
104164,41_10_2013-05-03,0.0
104165,41_10_2013-05-10,0.0
104166,41_10_2013-05-17,0.0
104167,41_10_2013-05-24,0.0
104168,41_10_2013-05-31,0.0
104169,41_10_2013-06-07,0.0
104170,41_10_2013-06-14,0.0
104171,41_10_2013-06-21,0.0
104172,41_10_2013-06-28,0.0
104173,41_10_2013-07-05,0.0
104174,41_10_2013-07-12,0.0
104175,41_10_2013-07-19,0.0
104176,41_10_2013-07-26,0.0
104177,41_11_2012-11-02,0.0
104178,41_11_2012-11-09,0.0
104179,41_11_2012-11-16,0.0
104180,41_11_2012-11-23,0.0
104181,41_11_2012-11-30,0.0
104182,41_11_2012-12-07,0.0
104183,41_11_2012-12-14,0.0
104184,41_11_2012-12-21,0.0
104185,41_11_2012-12-28,0.0
104186,41_11_2013-01-04,0.0
104187,41_11_2013-01-11,0.0
104188,41_11_2013-01-18,0.0
104189,41_11_2013-01-25,0.0
104190,41_11_2013-02-01,0.0
104191,41_11_2013-02-08,0.0
104192,41_11_2013-02-15,0.0
104193,41_11_2013-02-22,0.0
104194,41_11_2013-03-01,0.0
104195,41_11_2013-03-08,0.0
104196,41_11_2013-03-15,0.0
104197,41_11_2013-03-22,0.0
104198,41_11_2013-03-29,0.0
104199,41_11_2013-04-05,0.0
104200,41_11_2013-04-12,0.0
104201,41_11_2013-04-19,0.0
104202,41_11_2013-04-26,0.0
104203,41_11_2013-05-03,0.0
104204,41_11_2013-05-10,0.0
104205,41_11_2013-05-17,0.0
104206,41_11_2013-05-24,0.0
104207,41_11_2013-05-31,0.0
104208,41_11_2013-06-07,0.0
104209,41_11_2013-06-14,0.0
104210,41_11_2013-06-21,0.0
104211,41_11_2013-06-28,0.0
104212,41_11_2013-07-05,0.0
104213,41_11_2013-07-12,0.0
104214,41_11_2013-07-19,0.0
104215,41_11_2013-07-26,0.0
104216,41_12_2012-11-02,0.0
104217,41_12_2012-11-09,0.0
104218,41_12_2012-11-16,0.0
104219,41_12_2012-11-23,0.0
104220,41_12_2012-11-30,0.0
104221,41_12_2012-12-07,0.0
104222,41_12_2012-12-14,0.0
104223,41_12_2012-12-21,0.0
104224,41_12_2012-12-28,0.0
104225,41_12_2013-01-04,0.0
104226,41_12_2013-01-11,0.0
104227,41_12_2013-01-18,0.0
104228,41_12_2013-01-25,0.0
104229,41_12_2013-02-01,0.0
104230,41_12_2013-02-08,0.0
104231,41_12_2013-02-15,0.0
104232,41_12_2013-02-22,0.0
104233,41_12_2013-03-01,0.0
104234,41_12_2013-03-08,0.0
104235,41_12_2013-03-15,0.0
104236,41_12_2013-03-22,0.0
104237,41_12_2013-03-29,0.0
104238,41_12_2013-04-05,0.0
104239,41_12_2013-04-12,0.0
104240,41_12_2013-04-19,0.0
104241,41_12_2013-04-26,0.0
104242,41_12_2013-05-03,0.0
104243,41_12_2013-05-10,0.0
104244,41_12_2013-05-17,0.0
104245,41_12_2013-05-24,0.0
104246,41_12_2013-05-31,0.0
104247,41_12_2013-06-07,0.0
104248,41_12_2013-06-14,0.0
104249,41_12_2013-06-21,0.0
104250,41_12_2013-06-28,0.0
104251,41_12_2013-07-05,0.0
104252,41_12_2013-07-12,0.0
104253,41_12_2013-07-19,0.0
104254,41_12_2013-07-26,0.0
104255,41_13_2012-11-02,0.0
104256,41_13_2012-11-09,0.0
104257,41_13_2012-11-16,0.0
104258,41_13_2012-11-23,0.0
104259,41_13_2012-11-30,0.0
104260,41_13_2012-12-07,0.0
104261,41_13_2012-12-14,0.0
104262,41_13_2012-12-21,0.0
104263,41_13_2012-12-28,0.0
104264,41_13_2013-01-04,0.0
104265,41_13_2013-01-11,0.0
104266,41_13_2013-01-18,0.0
104267,41_13_2013-01-25,0.0
104268,41_13_2013-02-01,0.0
104269,41_13_2013-02-08,0.0
104270,41_13_2013-02-15,0.0
104271,41_13_2013-02-22,0.0
104272,41_13_2013-03-01,0.0
104273,41_13_2013-03-08,0.0
104274,41_13_2013-03-15,0.0
104275,41_13_2013-03-22,0.0
104276,41_13_2013-03-29,0.0
104277,41_13_2013-04-05,0.0
104278,41_13_2013-04-12,0.0
104279,41_13_2013-04-19,0.0
104280,41_13_2013-04-26,0.0
104281,41_13_2013-05-03,0.0
104282,41_13_2013-05-10,0.0
104283,41_13_2013-05-17,0.0
104284,41_13_2013-05-24,0.0
104285,41_13_2013-05-31,0.0
104286,41_13_2013-06-07,0.0
104287,41_13_2013-06-14,0.0
104288,41_13_2013-06-21,0.0
104289,41_13_2013-06-28,0.0
104290,41_13_2013-07-05,0.0
104291,41_13_2013-07-12,0.0
104292,41_13_2013-07-19,0.0
104293,41_13_2013-07-26,0.0
104294,41_14_2012-11-02,0.0
104295,41_14_2012-11-09,0.0
104296,41_14_2012-11-16,0.0
104297,41_14_2012-11-23,0.0
104298,41_14_2012-11-30,0.0
104299,41_14_2012-12-07,0.0
104300,41_14_2012-12-14,0.0
104301,41_14_2012-12-21,0.0
104302,41_14_2012-12-28,0.0
104303,41_14_2013-01-04,0.0
104304,41_14_2013-01-11,0.0
104305,41_14_2013-01-18,0.0
104306,41_14_2013-01-25,0.0
104307,41_14_2013-02-01,0.0
104308,41_14_2013-02-08,0.0
104309,41_14_2013-02-15,0.0
104310,41_14_2013-02-22,0.0
104311,41_14_2013-03-01,0.0
104312,41_14_2013-03-08,0.0
104313,41_14_2013-03-15,0.0
104314,41_14_2013-03-22,0.0
104315,41_14_2013-03-29,0.0
104316,41_14_2013-04-05,0.0
104317,41_14_2013-04-12,0.0
104318,41_14_2013-04-19,0.0
104319,41_14_2013-04-26,0.0
104320,41_14_2013-05-03,0.0
104321,41_14_2013-05-10,0.0
104322,41_14_2013-05-17,0.0
104323,41_14_2013-05-24,0.0
104324,41_14_2013-05-31,0.0
104325,41_14_2013-06-07,0.0
104326,41_14_2013-06-14,0.0
104327,41_14_2013-06-21,0.0
